time,product,price,card_type,first_name,last_name,address,state,country
2019-11-18 12:31:54,Veal - Osso Bucco,73.58,jcb,Skelly,Kisbee,37962 Marcy Place,MI,United States
2019-11-20 00:27:21,Pork Casing,88.15,diners-club-enroute,Phyllis,Baylay,9994 Buena Vista Place,NC,United States
2019-11-19 03:29:55,Chestnuts - Wholecanned,63.79,jcb,Cal,Riddlesden,97 Pierstorff Alley,NM,United States
2019-03-16 00:47:05,Turnip - Wax,32.01,jcb,Gwenora,Lashford,1873 Golf View Terrace,NY,United States
2019-02-17 21:13:39,Tart Shells - Sweet 2,96.35,jcb,Randell,Vaszoly,1336 Dottie Court,KS,United States
2019-04-12 02:50:18,Venison - Liver,57.31,jcb,Danya,Mallard,86402 Fairview Center,TX,United States
2019-04-07 07:09:03,Pail - 4l White With Handle,95.37,jcb,Clarie,Salvage,59 Sauthoff Place,CA,United States
2020-01-05 16:55:19,Devonshire Cream,91.89,jcb,Florinda,Dempster,31 Fremont Drive,ID,United States
2019-02-23 17:36:55,Chicken - Base Ultimate,59.9,jcb,Tadeas,Pappi,83 Twin Pines Lane,NY,United States
2019-08-01 22:06:13,Cheese - Cheddar Medium,33.04,instapayment,Eamon,Schwandner,665 Redwing Park,MS,United States
2019-09-19 13:56:19,Cardamon Seed / Pod,64.06,mastercard,Carilyn,Pool,5 Aberg Circle,NC,United States
2019-06-05 20:50:15,Peach - Halves,50.4,china-unionpay,Rochette,Keeton,7318 Myrtle Circle,TX,United States
2019-03-06 12:12:14,Salt - Sea,36.7,jcb,Dewey,Menloe,4814 Duke Trail,CA,United States
2019-11-07 14:35:18,Gherkin - Sour,34.29,maestro,Doreen,Dowber,99 Jackson Road,ND,United States
2019-10-23 03:50:24,Tea - Herbal Sweet Dreams,21.9,mastercard,Jerrilee,D'Andrea,7 Talisman Street,CA,United States
2019-03-27 14:06:23,Yucca,78.65,diners-club-carte-blanche,Germain,Islip,517 Blue Bill Park Junction,WA,United States
2019-05-15 22:44:50,Mudslide,49.8,mastercard,Dame,Degli Abbati,3230 Menomonie Center,NY,United States
2019-04-05 19:11:24,Spice - Pepper Portions,97.49,visa-electron,Grantham,Mullis,37 Haas Drive,MI,United States
2019-03-17 18:40:57,Pail - 4l White With Handle,68.35,china-unionpay,Mahalia,Jirus,27 Donald Place,CA,United States
2019-02-14 05:16:38,Veal - Brisket Provimi Bone - In,53.32,maestro,Malena,Orrocks,619 Russell Way,CA,United States
2019-12-30 21:21:14,Sugar - Monocystal / Rock,51.95,jcb,Stoddard,McGiff,690 Arkansas Place,LA,United States
2019-06-13 10:51:22,Sprouts - Baby Pea Tendrils,75.56,laser,Dania,Boog,81395 Talmadge Crossing,NC,United States
2020-01-23 07:41:56,Nut - Hazelnut Ground Natural,98.35,laser,Nero,Jobson,01 Forest Dale Park,AR,United States
2019-02-05 02:39:59,Lamb - Racks Frenched,80.57,jcb,Rivalee,Giacopelo,47 Hudson Terrace,MD,United States
2019-03-05 14:14:42,Stock - Beef Brown,32.89,maestro,Louisette,Bartaletti,97 Merrick Hill,FL,United States
2019-03-19 01:19:18,Cheese - Romano Grated,91.7,diners-club-international,Tomaso,Beadnall,8326 Kinsman Circle,NC,United States
2019-04-15 15:25:35,Cake - Sheet Strawberry,48.28,jcb,Wilden,Hughes,670 Melby Alley,VA,United States
2019-02-23 16:33:32,Jameson Irish Whiskey,46.24,jcb,Jone,Brigg,29 Chinook Lane,TX,United States
2020-01-04 02:52:22,Piping Jelly - All Colours,26.73,jcb,Randa,Alliberton,9 8th Terrace,AL,United States
2019-04-29 06:42:52,Salsify Organic,46.64,maestro,Ruddy,Harker,385 Claremont Alley,TX,United States
2019-09-19 06:55:30,Nantucket Orange Juice,67.61,jcb,Cassondra,Podbury,810 Comanche Junction,OK,United States
2019-06-19 03:57:58,Pickerel - Fillets,96.78,maestro,Sheridan,Erie,02 Village Green Junction,FL,United States
2019-10-30 01:22:01,Mousse - Mango,92.89,jcb,Josephina,Thorneley,07296 Elgar Plaza,TX,United States
2019-03-06 04:24:20,Flavouring Vanilla Artificial,33.69,switch,Doralia,Popham,482 Arizona Way,NY,United States
2019-07-21 03:27:27,Longos - Lasagna Veg,63.89,visa-electron,Reta,Lomax,88441 La Follette Pass,MA,United States
2019-05-27 10:38:43,Pastry - Mini French Pastries,53.45,visa-electron,Donavon,Marciskewski,20 Tomscot Point,CA,United States
2020-01-09 02:35:51,Wine - Red Pinot Noir Chateau,21.35,instapayment,Seka,Coult,681 Kropf Circle,CA,United States
2019-11-05 18:33:24,Cookie Dough - Chunky,74.39,jcb,Herta,Simnel,691 Kinsman Street,NY,United States
2020-01-11 05:56:16,Beef - Prime Rib Aaa,26.76,jcb,Luz,Lawday,3 East Street,NJ,United States
2019-08-10 10:51:02,Pomegranates,72.69,laser,Nelle,Reggiani,527 Red Cloud Lane,PA,United States
2019-01-30 12:21:36,Apricots - Halves,70.46,mastercard,Belicia,Muldrew,44690 Troy Hill,TX,United States
2020-01-11 12:26:56,Cookies - Englishbay Wht,31.9,americanexpress,Cirilo,Sargerson,40363 Charing Cross Alley,WA,United States
2019-06-22 14:15:19,Bread - Pita,89.28,jcb,Linda,Sore,0 Autumn Leaf Alley,VA,United States
2019-09-20 04:59:04,Cheese - Gorgonzola,55.54,mastercard,Gwenni,Loos,783 Sutherland Junction,AZ,United States
2019-06-20 18:42:35,French Pastries,92.78,jcb,Sebastiano,Cant,3 Pearson Place,NY,United States
2019-07-09 15:54:52,Mushroom - Chanterelle Frozen,48.99,diners-club-carte-blanche,Kym,Hearnaman,99392 Lighthouse Bay Pass,MO,United States
2019-03-09 03:06:21,Sauce - Mint,75.06,jcb,Leoline,Demougeot,70 Prairieview Crossing,FL,United States
2019-08-25 21:05:24,Mushroom - Lg - Cello,66.97,diners-club-carte-blanche,Maryjo,Whitehorn,2 Anhalt Plaza,NY,United States
2019-06-25 14:26:58,Cherries - Frozen,44.83,bankcard,Rubina,Pala,9 Fremont Trail,MD,United States
2019-06-13 08:54:44,Sobe - Berry Energy,38.33,visa-electron,Therine,Dunkinson,62 Talisman Drive,CA,United States
2019-04-27 22:41:07,Chocolate - Sugar Free Semi Choc,54.15,jcb,Nelle,Bridgman,6 Dayton Terrace,KY,United States
2019-08-28 09:08:12,Chocolate - Unsweetened,40.8,jcb,Currie,Emlin,88660 Spohn Avenue,UT,United States
2019-04-18 06:35:24,Vinegar - Sherry,97.85,china-unionpay,Quintana,Giberd,61636 Bluejay Alley,LA,United States
2019-08-31 23:21:27,Ham - Cooked Bayonne Tinned,40.33,bankcard,Joya,Kobpa,627 Bunting Court,MI,United States
2019-05-08 14:40:08,Tendrils - Baby Pea Organic,67.12,diners-club-enroute,Beatriz,Spoor,47986 Old Shore Alley,PA,United States
2019-02-07 19:35:54,Pan Grease,64.87,bankcard,Udell,Yandell,9 Vermont Plaza,WA,United States
2019-08-14 02:33:32,Ecolab Silver Fusion,52.08,jcb,Annabella,Easterby,52933 Sugar Point,FL,United States
2019-04-23 01:35:30,Lamb Leg - Bone - In Nz,62.79,jcb,Ophelia,Lawful,59 Butterfield Way,OH,United States
2019-08-24 14:16:08,Snapple Raspberry Tea,55.62,diners-club-enroute,Konstance,Giovanni,0927 Manitowish Road,TX,United States
2019-07-16 07:20:28,Cumin - Whole,22.75,visa-electron,Robbie,Vasilischev,9 Johnson Terrace,TX,United States
2019-04-09 00:00:47,Rhubarb,94.17,jcb,Thorndike,Sire,05 Banding Place,CT,United States
2019-02-18 06:30:36,Mushroom - Chanterelle Dry,69.17,americanexpress,Alan,Pelcheur,2675 Banding Crossing,WI,United States
2019-10-22 10:25:24,Shiro Miso,83.79,china-unionpay,Tymon,Thackeray,7 Kennedy Pass,OH,United States
2019-03-10 02:30:14,Muffin Batt - Ban Dream Zero,38.82,solo,Aldric,Saywell,0492 Roth Plaza,CA,United States
2019-04-08 14:55:51,Salt - Table,83.79,diners-club-enroute,Binnie,Luesley,83700 Rieder Way,CA,United States
2019-02-01 10:56:18,Cookies - Englishbay Oatmeal,86.61,jcb,Alvera,Hubane,182 Summerview Street,FL,United States
2019-03-28 09:52:18,Olives - Morracan Dired,76.74,jcb,Eloise,Brandassi,76 High Crossing Plaza,VA,United States
2019-10-02 15:51:41,Anisette - Mcguiness,71.22,jcb,Valentin,Semrad,961 Holmberg Parkway,FL,United States
2019-08-26 12:53:40,Pastry - Baked Cinnamon Stick,75.17,jcb,Nikoletta,Dunlea,15 David Trail,PA,United States
2019-10-22 21:00:58,The Pop Shoppe - Cream Soda,43.78,maestro,Brnaba,Eayres,9302 Acker Court,IA,United States
2019-06-03 07:47:43,Rolled Oats,91.32,jcb,Edee,Sneller,2 Crescent Oaks Hill,MI,United States
2019-03-24 21:12:40,Nut - Peanut Roasted,71.48,maestro,Cynthia,Dissman,7 Pierstorff Parkway,TX,United States
2019-07-04 11:07:15,Wine - Barossa Valley Estate,24.21,maestro,George,Camin,603 Elmside Drive,OK,United States
2019-12-18 18:15:50,Olives - Morracan Dired,98.74,visa,Bee,Willment,57985 Waxwing Way,MS,United States
2019-01-29 21:11:13,Yeast - Fresh Fleischman,66.67,laser,Marguerite,Jahncke,824 Tennessee Junction,NY,United States
2019-05-07 21:28:38,Crackers - Graham,75.95,diners-club-carte-blanche,Diannne,Boutton,42 Maple Trail,FL,United States
2019-03-10 07:01:50,Pasta - Canelloni Single Serve,33.78,visa,Blanca,Havoc,7852 Moland Trail,NY,United States
2019-11-10 21:12:53,Vodka - Moskovskaya,64.77,jcb,Karine,Eddis,12 Old Shore Point,KY,United States
2019-11-06 00:10:22,Ecolab - Power Fusion,39.51,jcb,Sherrie,Igoe,6 7th Way,VA,United States
2019-06-19 15:14:41,Cheese - Augre Des Champs,59.35,jcb,Gill,Palle,6 Thompson Road,CT,United States
2019-06-29 04:07:02,Celery,42.6,diners-club-enroute,Ellene,Pringley,9802 Del Mar Crossing,NJ,United States
2019-06-19 13:15:28,Wine - Fume Blanc Fetzer,98.94,jcb,Gussie,Myles,237 Marcy Pass,MI,United States
2019-11-18 15:52:25,Cleaner - Comet,66.37,mastercard,Mallorie,Coop,4726 Boyd Hill,TX,United States
2020-01-19 18:51:31,Pepper - Sorrano,34.12,maestro,Nev,Hovee,11 Continental Hill,MN,United States
2019-08-28 16:36:53,Pasta - Fusili Tri - Coloured,54.34,diners-club-carte-blanche,Sheilah,Giacometti,25000 Riverside Court,TX,United States
2019-04-04 20:06:29,Rice - Wild,97.28,visa,Sybyl,Onions,35 Reindahl Alley,TX,United States
2019-02-03 13:37:01,Bread - Pumpernickle Rounds,26.47,diners-club-international,Fanechka,McKeown,44 Main Road,FL,United States
2019-06-15 20:14:39,Tuna - Sushi Grade,60.05,diners-club-carte-blanche,Penrod,Latchmore,024 Hauk Lane,MD,United States
2019-06-16 08:49:50,Crackers - Soda / Saltins,30.29,bankcard,Den,Cluney,3657 Boyd Pass,TX,United States
2019-03-22 06:16:42,Schnappes - Peach Walkers,36.92,jcb,Clint,Readman,102 Veith Pass,PA,United States
2019-11-11 23:38:37,Lobster - Live,57.66,jcb,Giorgia,Cuell,3722 Portage Center,IL,United States
2019-04-02 00:46:38,Isomalt,70.64,instapayment,Dannie,Abramzon,1 Cardinal Point,CA,United States
